road	Z8412
km	0.02
type	Baily with Steel Deck
lrpName	LRPSa
name	.
length	24
condition	A
structureNr	116641
est cost	0
roadName	Bajunia-Gaindasur Road
chainage	0.02
width	4
constructionYear	1999
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Gopalganj
lat	23.020555555555553
lon	89.92555555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116641&vRoadID=420&vSurveyYear=2006&vSubdivID=343
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116641&vRoadID=420&vSurveyYear=2006&vSubdivID=343
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116641&vRoadID=420&vSurveyYear=2006&vSubdivID=343
