road	Z7603
km	14.809
type	Box Culvert
lrpName	LRP014c
name	.
length	3.6
condition	A
structureNr	110334
est cost	0
roadName	Satkhira-Asasuni-Goaldanga-Paikgachha Road
chainage	14.809
width	7.6
constructionYear	1993
spans	1
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.616666666666667
lon	89.15
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110334&vRoadID=698&vSurveyYear=2004&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110334&vRoadID=698&vSurveyYear=2004&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110334&vRoadID=698&vSurveyYear=2004&vSubdivID=321
