road	Z7603
km	17.859
type	Box Culvert
lrpName	LRP017e
name	.
length	1.9
condition	A
structureNr	110352
est cost	0
roadName	Satkhira-Asasuni-Goaldanga-Paikgachha Road
chainage	17.859
width	7.51
constructionYear	1996
spans	1
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.600555555555555
lon	89.16388888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110352&vRoadID=698&vSurveyYear=2004&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110352&vRoadID=698&vSurveyYear=2004&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110352&vRoadID=698&vSurveyYear=2004&vSubdivID=321
