road	Z8002
km	8.589
type	RCC Girder Bridge
lrpName	LRP008c
name	Bhawal Manohar Bridge
length	21
condition	C
structureNr	120206
est cost	210
roadName	Keraniganj (Konakhola)-Kholamura-Hazratpur-Itavara-Mirpur (Hemayetpur) Road
chainage	8.589
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Dhaka, Sub-division - 1
lat	23.7315827 
lon	90.3105833 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120206&vRoadID=185&vSurveyYear=2013&vSubdivID=511
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120206&vRoadID=185&vSurveyYear=2013&vSubdivID=511
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120206&vRoadID=185&vSurveyYear=2013&vSubdivID=511
