road	Z2033
km	1.965
type	Box Culvert
lrpName	LRP001d
name	BOX CULVERT
length	1
condition	A
structureNr	114637
est cost	0
roadName	Narsingdi (Arsinagar)-Putia-Shajpur-Bandardia Road
chainage	1.965
width	7
constructionYear	1993
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.941166666666668
lon	90.73077777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114637&vRoadID=220&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114637&vRoadID=220&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114637&vRoadID=220&vSurveyYear=2004&vSubdivID=522
