road	Z3608
km	15.187
type	Box Culvert
lrpName	LRP016a
name	KADAMTOLI
length	6.4
condition	A
structureNr	113275
est cost	0
roadName	Nandail-Atharabari-Kendua Road
chainage	15.187
width	9.2
constructionYear	1989
spans	2
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Nandail
lat	24.65936111111111
lon	90.78563888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113275&vRoadID=272&vSurveyYear=2004&vSubdivID=528
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113275&vRoadID=272&vSurveyYear=2004&vSubdivID=528
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113275&vRoadID=272&vSurveyYear=2004&vSubdivID=528
