road	Z3608
km	3.059
type	Box Culvert
lrpName	LRP003e
name	BASARTPARA
length	4.5
condition	A
structureNr	113264
est cost	0
roadName	Nandail-Atharabari-Kendua Road
chainage	3.059
width	7
constructionYear	1989
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Nandail
lat	24.600444444444445
lon	90.72488888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113264&vRoadID=272&vSurveyYear=2004&vSubdivID=528
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113264&vRoadID=272&vSurveyYear=2004&vSubdivID=528
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113264&vRoadID=272&vSurveyYear=2004&vSubdivID=528
