road	Z7506
km	8.414
type	Box Culvert
lrpName	LRP008c
name	Sluice gate.
length	2.2
condition	A
structureNr	111417
est cost	0
roadName	Lohagara-Nahata-Kalishankarpur-Mohammadpur Road
chainage	8.414
width	9
constructionYear	1997
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.209444444444443
lon	89.59444444444443
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111417&vRoadID=732&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111417&vRoadID=732&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111417&vRoadID=732&vSurveyYear=2004&vSubdivID=593
