road	Z7506
km	11.792
type	Box Culvert
lrpName	LRP011d
name	.
length	1.9
condition	A
structureNr	111418
est cost	0
roadName	Lohagara-Nahata-Kalishankarpur-Mohammadpur Road
chainage	11.792
width	8.3
constructionYear	1992
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.223888888888887
lon	89.57027777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111418&vRoadID=732&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111418&vRoadID=732&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111418&vRoadID=732&vSurveyYear=2004&vSubdivID=593
