road	Z8402
km	2.657
type	RCC Girder Bridge
lrpName	LRP002c
name	.
length	6.33
condition	D
structureNr	112292
est cost	20
roadName	Faridpur-Hatgazaria-Char Bhadrassion-Sadarpur Road
chainage	2.657
width	4.58
constructionYear	1997
spans	1
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.60666666666667
lon	89.865
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112292&vRoadID=424&vSurveyYear=2004&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112292&vRoadID=424&vSurveyYear=2004&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112292&vRoadID=424&vSurveyYear=2004&vSubdivID=341
