road	Z1443
km	7.531
type	Box Culvert
lrpName	LRP007b
name	BHUNIPUR BOX CULVERT
length	2.4
condition	A
structureNr	106104
est cost	0
roadName	Feni (Selonia)-Amubhuyerhat-Pratappur-Senbag Road
chainage	7.531
width	7.8
constructionYear	1984
spans	1
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	22.982833333333332
lon	91.27655555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106104&vRoadID=519&vSurveyYear=2004&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106104&vRoadID=519&vSurveyYear=2004&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106104&vRoadID=519&vSurveyYear=2004&vSubdivID=546
