road	Z1443
km	6.464
type	Slab Culvert
lrpName	LRP006c
name	PURBACHANDRA SLAB CULVERT
length	0.8
condition	A
structureNr	106097
est cost	0
roadName	Feni (Selonia)-Amubhuyerhat-Pratappur-Senbag Road
chainage	6.464
width	7.3
constructionYear	2003
spans	1
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	22.98236111111111
lon	91.28680555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106097&vRoadID=519&vSurveyYear=2004&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106097&vRoadID=519&vSurveyYear=2004&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106097&vRoadID=519&vSurveyYear=2004&vSubdivID=546
