road	Z7030
km	23.615
type	Slab Culvert
lrpName	LRP023a
name	.
length	1.85
condition	A
structureNr	111331
est cost	0
roadName	Narail-Fultala Road
chainage	23.615
width	9
constructionYear	1988
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	22.985833333333336
lon	89.47027777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111331&vRoadID=731&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111331&vRoadID=731&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111331&vRoadID=731&vSurveyYear=2004&vSubdivID=593
