road	Z7030
km	3.692
type	Box Culvert
lrpName	LRP003c
name	.
length	3.1
condition	C
structureNr	111278
est cost	0.82
roadName	Narail-Fultala Road
chainage	3.692
width	6.68
constructionYear	1989
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.137777777777778
lon	89.50138888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111278&vRoadID=731&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111278&vRoadID=731&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111278&vRoadID=731&vSurveyYear=2004&vSubdivID=593
