road	Z2801
km	23.621
type	PC Girder Bridge
lrpName	LRP023e
name	
length	61.32
condition	B
structureNr	120820
est cost	1.592
roadName	Sylhet-Salutikar-Companiganj-Bholaganj Road
chainage	23.621
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	25.09264933888889
lon	91.75485495
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120820&vRoadID=376&vSurveyYear=2013&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120820&vRoadID=376&vSurveyYear=2013&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120820&vRoadID=376&vSurveyYear=2013&vSubdivID=801
