road	Z2801
km	17.565
type	RCC Girder Bridge
lrpName	LRP017a
name	Midrabari Bridge
length	53.5
condition	B
structureNr	120810
est cost	4.502
roadName	Sylhet-Salutikar-Companiganj-Bholaganj Road
chainage	17.565
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	25.0521667 
lon	91.7952219 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120810&vRoadID=376&vSurveyYear=2013&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120810&vRoadID=376&vSurveyYear=2013&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120810&vRoadID=376&vSurveyYear=2013&vSubdivID=801
