road	Z2801
km	29.786
type	Truss with Steel Deck
lrpName	LRP029d
name	HILORBANGA TRUSS WITH STEEL DECK
length	52.6
condition	C
structureNr	106639
est cost	0.6
roadName	Sylhet-Salutikar-Companiganj-Bholaganj Road
chainage	29.786
width	4
constructionYear	1987
spans	2
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	25.094305555555554
lon	91.75461111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106639&vRoadID=376&vSurveyYear=2004&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106639&vRoadID=376&vSurveyYear=2004&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106639&vRoadID=376&vSurveyYear=2004&vSubdivID=801
