road	Z2801
km	29.468
type	RCC Girder Bridge
lrpName	LRP029b
name	Hilorbhanga Bridge
length	63.3
condition	B
structureNr	120829
est cost	2.719
roadName	Sylhet-Salutikar-Companiganj-Bholaganj Road
chainage	29.468
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	25.1449044
lon	91.748058971
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120829&vRoadID=376&vSurveyYear=2013&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120829&vRoadID=376&vSurveyYear=2013&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120829&vRoadID=376&vSurveyYear=2013&vSubdivID=801
