road	Z8814
km	21.72
type	RCC Girder Bridge
lrpName	LRP021d
name	.
length	19
condition	A
structureNr	116818
est cost	0
roadName	Barguna (Dakhin Ramna Kheya Ghat)-Dewatala-Mathbaria-Baramasua Road
chainage	21.72
width	4.3
constructionYear	1995
spans	1
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Kawkhali
lat	22.286944444444448
lon	89.9575
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116818&vRoadID=392&vSurveyYear=2006&vSubdivID=339
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116818&vRoadID=392&vSurveyYear=2006&vSubdivID=339
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116818&vRoadID=392&vSurveyYear=2006&vSubdivID=339
