road	R558
km	4.468
type	Box Culvert
lrpName	LRP004b
name	.
length	5.12
condition	A
structureNr	109762
est cost	0
roadName	Maheshpur at R556 to Barapukuria Road
chainage	4.468
width	9.6
constructionYear	2000
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Dinajpur
lat	25.543333333333337
lon	88.95722222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109762&vRoadID=133&vSurveyYear=2004&vSubdivID=296
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109762&vRoadID=133&vSurveyYear=2004&vSubdivID=296
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109762&vRoadID=133&vSurveyYear=2004&vSubdivID=296
