road	R558
km	4.828
type	Box Culvert
lrpName	LRP004d
name	.
length	1.9
condition	A
structureNr	109768
est cost	0
roadName	Maheshpur at R556 to Barapukuria Road
chainage	4.828
width	9.7
constructionYear	2000
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Dinajpur
lat	25.546666666666667
lon	88.9563888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109768&vRoadID=133&vSurveyYear=2004&vSubdivID=296
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109768&vRoadID=133&vSurveyYear=2004&vSubdivID=296
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109768&vRoadID=133&vSurveyYear=2004&vSubdivID=296
