road	Z4022
km	18.181
type	Truss with Steel Deck
lrpName	LRP018a
name	Jatiar Para Bridge
length	135.4
condition	B
structureNr	121098
est cost	0.899
roadName	Jamalpur-Madarganj Road
chainage	18.181
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Jamalpur
sub-division	Jamalpur-1
lat	24.918166 
lon	89.7990552 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121098&vRoadID=283&vSurveyYear=2013&vSubdivID=524
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121098&vRoadID=283&vSurveyYear=2013&vSubdivID=524
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121098&vRoadID=283&vSurveyYear=2013&vSubdivID=524
