road	Z8054
km	0.672
type	Box Culvert
lrpName	LRPSb
name	.
length	4.1
condition	A
structureNr	113359
est cost	0
roadName	Nalchity-Ponabalia-Jhalokati Road
chainage	0.672
width	7.3
constructionYear	2000
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.633416666666665
lon	90.26205555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113359&vRoadID=779&vSurveyYear=2004&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113359&vRoadID=779&vSurveyYear=2004&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113359&vRoadID=779&vSurveyYear=2004&vSubdivID=584
