road	Z5011
km	0.993
type	RCC Girder Bridge
lrpName	LRP001a
name	Cantonment Bridge
length	13.9
condition	B
structureNr	118679
est cost	0.03
roadName	Sayedpur-Parbatipur Road
chainage	0.993
width	
constructionYear	
spans	
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	25.7716938 
lon	88.9164722 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118679&vRoadID=665&vSurveyYear=2013&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118679&vRoadID=665&vSurveyYear=2013&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118679&vRoadID=665&vSurveyYear=2013&vSubdivID=300
