road	Z5011
km	2.649
type	Box Culvert
lrpName	LRP003b
name	.
length	2
condition	A
structureNr	113033
est cost	0
roadName	Sayedpur-Parbatipur Road
chainage	2.649
width	9.9
constructionYear	1990
spans	1
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	25.757166666666667
lon	88.91852777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113033&vRoadID=665&vSurveyYear=2004&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113033&vRoadID=665&vSurveyYear=2004&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113033&vRoadID=665&vSurveyYear=2004&vSubdivID=300
