road	Z5011
km	4.934
type	Slab Culvert
lrpName	LRP005b
name	.
length	3.7
condition	C
structureNr	113035
est cost	0
roadName	Sayedpur-Parbatipur Road
chainage	4.934
width	7.9
constructionYear	1980
spans	1
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	25.737166666666667
lon	88.91361111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113035&vRoadID=665&vSurveyYear=2004&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113035&vRoadID=665&vSurveyYear=2004&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113035&vRoadID=665&vSurveyYear=2004&vSubdivID=300
