road	R314
km	5.78
type	RCC Girder Bridge
lrpName	LRP005b
name	TANGORA CULVERT
length	12.2
condition	B
structureNr	101615
est cost	1.2
roadName	Gafargaon-Bormi-Mawna Road
chainage	5.78
width	4.2
constructionYear	1992
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.232027777777777
lon	90.46461111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101615&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101615&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101615&vRoadID=111&vSurveyYear=2004&vSubdivID=529
