road	R314
km	1.76
type	Box Culvert
lrpName	LRP001a
name	SHLOP SAPILA
length	9.65
condition	D
structureNr	101645
est cost	27.9
roadName	Gafargaon-Bormi-Mawna Road
chainage	1.76
width	6
constructionYear	1982
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.231888888888886
lon	90.42516666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101645&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101645&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101645&vRoadID=111&vSurveyYear=2004&vSubdivID=529
