road	R163
km	25.567
type	RCC Girder Bridge
lrpName	LRP026c
name	ROAJAR HAT RCC GIRDER
length	53.4
condition	A
structureNr	106901
est cost	0
roadName	Chittagong (Mohara)-Chandragona Road
chainage	25.567
width	8
constructionYear	1958
spans	7
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.467
lon	92.05788888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106901&vRoadID=84&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106901&vRoadID=84&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106901&vRoadID=84&vSurveyYear=2004&vSubdivID=269
