road	R163
km	1.832
type	RCC Girder Bridge
lrpName	LRP001b
name	BURIR CHAR BRIDGE
length	4.5
condition	C
structureNr	106876
est cost	0.57
roadName	Chittagong (Mohara)-Chandragona Road
chainage	1.832
width	7.65
constructionYear	1983
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.407833333333333
lon	91.86216666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106876&vRoadID=84&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106876&vRoadID=84&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106876&vRoadID=84&vSurveyYear=2004&vSubdivID=269
