road	R163
km	25.567
type	RCC Girder Bridge
lrpName	LRP026c
name	Isamoti Bridge
length	54.49
condition	A
structureNr	121167
est cost	0
roadName	Chittagong (Mohara)-Chandragona Road
chainage	25.567
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.46671233101737
lon	92.05708640868487
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121167&vRoadID=84&vSurveyYear=2013&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121167&vRoadID=84&vSurveyYear=2013&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121167&vRoadID=84&vSurveyYear=2013&vSubdivID=269
