road	R163
km	10.648
type	Arch Masonry
lrpName	LRP011a
name	BRAMHONHAT
length	15.6
condition	B
structureNr	106883
est cost	0.4
roadName	Chittagong (Mohara)-Chandragona Road
chainage	10.648
width	8.6
constructionYear	1962
spans	7
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.44253888888889
lon	91.92369444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106883&vRoadID=84&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106883&vRoadID=84&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106883&vRoadID=84&vSurveyYear=2004&vSubdivID=269
