road	R163
km	10.648
type	RCC Girder Bridge
lrpName	LRP011a
name	Hazrat Abdul Kader Jilani Bridge.
length	24.97
condition	B
structureNr	121164
est cost	0.011
roadName	Chittagong (Mohara)-Chandragona Road
chainage	10.648
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.4450274 
lon	91.9351386 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121164&vRoadID=84&vSurveyYear=2013&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121164&vRoadID=84&vSurveyYear=2013&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121164&vRoadID=84&vSurveyYear=2013&vSubdivID=269
