road	R163
km	15.145
type	Arch Masonry
lrpName	LRP015b
name	MOHAMAN PARTOLI
length	7
condition	A
structureNr	106890
est cost	0
roadName	Chittagong (Mohara)-Chandragona Road
chainage	15.145
width	8.6
constructionYear	1965
spans	2
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.457527777777777
lon	91.9615
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106890&vRoadID=84&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106890&vRoadID=84&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106890&vRoadID=84&vSurveyYear=2004&vSubdivID=269
