road	Z5406
km	5.24
type	Slab Culvert
lrpName	LRP005b
name	.
length	6
condition	C
structureNr	116294
est cost	1.6
roadName	Porabari-Kamarkhanda (Jamtoil)-Nalka Road
chainage	5.24
width	6
constructionYear	1965
spans	1
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.362638888888892
lon	89.65644444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116294&vRoadID=573&vSurveyYear=2006&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116294&vRoadID=573&vSurveyYear=2006&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116294&vRoadID=573&vSurveyYear=2006&vSubdivID=312
