road	Z2013
km	17.061
type	Baily with Steel Deck
lrpName	LRP017a
name	AJIJPUR BAILY
length	33.8
condition	A
structureNr	105437
est cost	0.2
roadName	Sylhet (Telikhal)-Sultanpur-Balaganj Road
chainage	17.061
width	3.6
constructionYear	1995
spans	2
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	24.72022222222222
lon	91.83911111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105437&vRoadID=374&vSurveyYear=2004&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105437&vRoadID=374&vSurveyYear=2004&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105437&vRoadID=374&vSurveyYear=2004&vSubdivID=558
