road	Z2013
km	9.849
type	RCC Girder Bridge
lrpName	LRP009b
name	Asampur Bridge
length	7
condition	C
structureNr	120792
est cost	42
roadName	Sylhet (Telikhal)-Sultanpur-Balaganj Road
chainage	9.849
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	24.7821382 
lon	91.8518333 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120792&vRoadID=374&vSurveyYear=2013&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120792&vRoadID=374&vSurveyYear=2013&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120792&vRoadID=374&vSurveyYear=2013&vSubdivID=558
