road	Z1044
km	37.83
type	RCC Girder Bridge
lrpName	LRP038c
name	Kathalia Bridge
length	24.83
condition	C
structureNr	119821
est cost	0
roadName	Gouripur-Kachua-Hajiganj Road
chainage	37.83
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Hajigonj
lat	23.2607222 
lon	90.8572778 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119821&vRoadID=486&vSurveyYear=2013&vSubdivID=542
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119821&vRoadID=486&vSurveyYear=2013&vSubdivID=542
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119821&vRoadID=486&vSurveyYear=2013&vSubdivID=542
