road	Z1026
km	3.778
type	Box Culvert
lrpName	LRP003e
name	AMTOLI
length	3
condition	A
structureNr	104203
est cost	0
roadName	Khanahat-Dopchhari-Bandarban (Dulupar) Road
chainage	3.778
width	7.3
constructionYear	1977
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.223999999999997
lon	92.06219444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104203&vRoadID=325&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104203&vRoadID=325&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104203&vRoadID=325&vSurveyYear=2004&vSubdivID=280
