road	Z1026
km	19.66
type	Slab Culvert
lrpName	LRP020c
name	WROANGCHAR MOUR
length	1
condition	A
structureNr	104243
est cost	0
roadName	Khanahat-Dopchhari-Bandarban (Dulupar) Road
chainage	19.66
width	7.1
constructionYear	1987
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.255388888888888
lon	92.15294444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104243&vRoadID=325&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104243&vRoadID=325&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104243&vRoadID=325&vSurveyYear=2004&vSubdivID=285
