road	R681
km	9.968
type	Baily with Steel Deck
lrpName	LRP010a
name	Baily Bridge
length	36.2
condition	A
structureNr	100343
est cost	0
roadName	Ujanpara-Bijoynagar Road (Old Part)
chainage	9.968
width	5.08
constructionYear	1987
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.42361111111111
lon	88.36194444444443
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100343&vRoadID=143&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100343&vRoadID=143&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100343&vRoadID=143&vSurveyYear=2004&vSubdivID=304
