road	Z2810
km	0.11
type	Box Culvert
lrpName	LRPSa
name	.
length	6.9
condition	A
structureNr	117369
est cost	0
roadName	Companiganj-Chhatak Road
chainage	0.11
width	8
constructionYear	2002
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	25.083333333333332
lon	91.75416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117369&vRoadID=414&vSurveyYear=2006&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117369&vRoadID=414&vSurveyYear=2006&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117369&vRoadID=414&vSurveyYear=2006&vSubdivID=801
