road	Z6031
km	2.94
type	Slab Culvert
lrpName	LRP002c
name	.
length	1
condition	A
structureNr	112520
est cost	0
roadName	Chatmohor-Parshadanga-Edilpur-Dangergaon-Pabna Road
chainage	2.94
width	6
constructionYear	1999
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.031388888888888
lon	89.26944444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112520&vRoadID=566&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112520&vRoadID=566&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112520&vRoadID=566&vSurveyYear=2004&vSubdivID=310
