road	R601
km	8.921
type	Steel Beam & RCC Slab
lrpName	LRP008b
name	.
length	10.5
condition	D
structureNr	106471
est cost	40
roadName	Pabna-Sujanagar-Natakhola Ferry Ghat (Baderhat) Road
chainage	8.921
width	3.75
constructionYear	1960
spans	2
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-1
lat	23.979999999999997
lon	89.32666666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106471&vRoadID=138&vSurveyYear=2004&vSubdivID=309
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106471&vRoadID=138&vSurveyYear=2004&vSubdivID=309
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106471&vRoadID=138&vSurveyYear=2004&vSubdivID=309
