road	Z1802
km	3.96
type	Slab Culvert
lrpName	LRP003d
name	BENGORATOLI SLAB CUL
length	1.5
condition	A
structureNr	106832
est cost	0
roadName	Telegati-Allaher Darber Sharif Road
chainage	3.96
width	4.25
constructionYear	1998
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.353833333333334
lon	91.94494444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106832&vRoadID=313&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106832&vRoadID=313&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106832&vRoadID=313&vSurveyYear=2004&vSubdivID=281
