road	Z6819
km	1.02
type	Slab Culvert
lrpName	LRP001a
name	.
length	1.6
condition	A
structureNr	117895
est cost	0
roadName	Boalia-Chowdhala Road
chainage	1.02
width	4.5
constructionYear	1985
spans	1
zone	Rajshahi
circle	Rajshahi
division	Nawabganj
sub-division	Shibgonj
lat	24.825388888888888
lon	88.28836111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117895&vRoadID=555&vSurveyYear=2006&vSubdivID=308
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117895&vRoadID=555&vSurveyYear=2006&vSubdivID=308
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117895&vRoadID=555&vSurveyYear=2006&vSubdivID=308
