road	R548
km	46.653
type	Box Culvert
lrpName	LRP046b
name	.
length	3.61
condition	A
structureNr	100942
est cost	0
roadName	Naogaon-Atrai-Natore Road
chainage	46.653
width	7.3
constructionYear	1989
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.441666666666666
lon	88.95833333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100942&vRoadID=127&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100942&vRoadID=127&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100942&vRoadID=127&vSurveyYear=2004&vSubdivID=315
