road	R548
km	49.111
type	Slab Culvert
lrpName	LRP049a
name	.
length	4.35
condition	B
structureNr	100948
est cost	0.03
roadName	Naogaon-Atrai-Natore Road
chainage	49.111
width	4.61
constructionYear	1985
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.421666666666667
lon	88.96000000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100948&vRoadID=127&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100948&vRoadID=127&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100948&vRoadID=127&vSurveyYear=2004&vSubdivID=315
