road	R548
km	3.918
type	Slab Culvert
lrpName	LRP004b
name	.
length	1.9
condition	A
structureNr	100637
est cost	0
roadName	Naogaon-Atrai-Natore Road
chainage	3.918
width	5.1
constructionYear	1990
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.77027777777778
lon	88.95777777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100637&vRoadID=127&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100637&vRoadID=127&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100637&vRoadID=127&vSurveyYear=2004&vSubdivID=305
