road	R548
km	6.756
type	Box Culvert
lrpName	LRP007c
name	.
length	11.1
condition	C
structureNr	100738
est cost	1.2
roadName	Naogaon-Atrai-Natore Road
chainage	6.756
width	7.3
constructionYear	1990
spans	2
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.747500000000002
lon	88.96222222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100738&vRoadID=127&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100738&vRoadID=127&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100738&vRoadID=127&vSurveyYear=2004&vSubdivID=305
