road	R548
km	5.224
type	RCC Girder Bridge
lrpName	LRP006a
name	Elsha Bari Bridge
length	20.35
condition	D
structureNr	100723
est cost	75
roadName	Naogaon-Atrai-Natore Road
chainage	5.224
width	4.65
constructionYear	1962
spans	3
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.760277777777777
lon	88.96194444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100723&vRoadID=127&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100723&vRoadID=127&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100723&vRoadID=127&vSurveyYear=2004&vSubdivID=305
