road	R548
km	49.487
type	RCC Girder Bridge
lrpName	LRP049a
name	Trimohoni Bridge
length	28.8
condition	B
structureNr	119475
est cost	0.044
roadName	Naogaon-Atrai-Natore Road
chainage	49.487
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.433333 
lon	88.9588611 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119475&vRoadID=127&vSurveyYear=2013&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119475&vRoadID=127&vSurveyYear=2013&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119475&vRoadID=127&vSurveyYear=2013&vSubdivID=315
