road	Z5043
km	17.82
type	Slab Culvert
lrpName	LRP017c
name	.
length	3
condition	C
structureNr	115979
est cost	0.3
roadName	Taras-Gurudaspur Road
chainage	17.82
width	7.6
constructionYear	1991
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.381027777777778
lon	89.2533611111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115979&vRoadID=582&vSurveyYear=2006&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115979&vRoadID=582&vSurveyYear=2006&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115979&vRoadID=582&vSurveyYear=2006&vSubdivID=292
