road	R747
km	42.13
type	Slab Culvert
lrpName	LRP041b
name	.
length	2.8
condition	C
structureNr	103676
est cost	1.5
roadName	Kushtia (Bottoli)-Poradah-Alamdanga-Chuadanga Road
chainage	42.13
width	7.15
constructionYear	1980
spans	1
zone	Khulna
circle	Jessore
division	Chuadanga
sub-division	Chuadanga
lat	23.664166666666667
lon	88.86555555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103676&vRoadID=153&vSurveyYear=2004&vSubdivID=591
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103676&vRoadID=153&vSurveyYear=2004&vSubdivID=591
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103676&vRoadID=153&vSurveyYear=2004&vSubdivID=591
