road	R747
km	5.114
type	RCC Girder Bridge
lrpName	LRP005a
name	.
length	24.5
condition	C
structureNr	103493
est cost	2
roadName	Kushtia (Bottoli)-Poradah-Alamdanga-Chuadanga Road
chainage	5.114
width	4.58
constructionYear	1987
spans	1
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.861666666666668
lon	89.04694444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103493&vRoadID=153&vSurveyYear=2004&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103493&vRoadID=153&vSurveyYear=2004&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103493&vRoadID=153&vSurveyYear=2004&vSubdivID=327
