road	Z1510
km	23.081
type	Slab Culvert
lrpName	LRP023a
name	KHIL PARA SUBMARAGE
length	1
condition	A
structureNr	102858
est cost	0
roadName	Lakshmipur-Dattapara-Chatkhil Road
chainage	23.081
width	5.66
constructionYear	1995
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.022583333333333
lon	90.97033333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102858&vRoadID=516&vSurveyYear=2004&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102858&vRoadID=516&vSurveyYear=2004&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102858&vRoadID=516&vSurveyYear=2004&vSubdivID=549
