road	Z1510
km	25.22
type	RCC Girder Bridge
lrpName	LRP025a
name	Dole Pul Bridge
length	9.76
condition	B
structureNr	121539
est cost	0.206
roadName	Lakshmipur-Dattapara-Chatkhil Road
chainage	25.22
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.0300827 
lon	90.9739993 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121539&vRoadID=516&vSurveyYear=2013&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121539&vRoadID=516&vSurveyYear=2013&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121539&vRoadID=516&vSurveyYear=2013&vSubdivID=549
