index,id,drive_time,replication,scenario
2794,Truck2880,215,1,1
2795,Truck2881,215,1,1
2796,Truck2882,215,1,1
2797,Truck2883,215,1,1
2798,Truck2884,215,1,1
2799,Truck2885,215,1,1
2800,Truck2886,215,1,1
2801,Truck2887,215,1,1
2802,Truck2888,215,1,1
2803,Truck2889,215,1,1
2804,Truck2890,215,1,1
2805,Truck2891,215,1,1
2806,Truck2892,215,1,1
2807,Truck2893,215,1,1
2808,Truck2894,215,1,1
2809,Truck2895,215,1,1
2810,Truck2896,215,1,1
2811,Truck2897,215,1,1
2812,Truck2898,215,1,1
2813,Truck2899,215,1,1
2814,Truck2900,215,1,1
2815,Truck2901,215,1,1
2816,Truck2902,215,1,1
2817,Truck2903,215,1,1
2818,Truck2904,215,1,1
2819,Truck2905,215,1,1
2820,Truck2906,215,1,1
2821,Truck2907,215,1,1
2822,Truck2908,215,1,1
2823,Truck2909,215,1,1
2824,Truck2910,215,1,1
2825,Truck2911,215,1,1
2826,Truck2912,215,1,1
2827,Truck2913,215,1,1
2828,Truck2914,215,1,1
2829,Truck2915,215,1,1
2830,Truck2916,215,1,1
2831,Truck2917,215,1,1
2832,Truck2918,215,1,1
2833,Truck2919,215,1,1
2834,Truck2920,215,1,1
2835,Truck2921,215,1,1
2836,Truck2922,215,1,1
2837,Truck2923,215,1,1
2838,Truck2924,215,1,1
2839,Truck2925,215,1,1
2840,Truck2926,215,1,1
2841,Truck2927,215,1,1
2842,Truck2928,215,1,1
2843,Truck2929,215,1,1
2844,Truck2930,215,1,1
2845,Truck2931,215,1,1
2846,Truck2932,215,1,1
2847,Truck2933,215,1,1
2848,Truck2934,215,1,1
2849,Truck2935,215,1,1
2850,Truck2936,215,1,1
2851,Truck2937,215,1,1
2852,Truck2938,215,1,1
2853,Truck2939,215,1,1
2854,Truck2940,215,1,1
2855,Truck2941,215,1,1
2856,Truck2942,215,1,1
2857,Truck2943,215,1,1
2858,Truck2944,215,1,1
2859,Truck2945,215,1,1
2860,Truck2946,215,1,1
2861,Truck2947,215,1,1
2862,Truck2948,215,1,1
2863,Truck2949,215,1,1
2864,Truck2950,215,1,1
2865,Truck2951,215,1,1
2866,Truck2952,215,1,1
2867,Truck2953,215,1,1
2868,Truck2954,215,1,1
2869,Truck2955,215,1,1
2870,Truck2956,215,1,1
2871,Truck2957,215,1,1
2872,Truck2958,215,1,1
2873,Truck2959,215,1,1
2874,Truck2960,215,1,1
2875,Truck2961,215,1,1
2876,Truck2962,215,1,1
2877,Truck2963,215,1,1
2878,Truck2964,215,1,1
2879,Truck2965,215,1,1
2880,Truck2966,215,1,1
2881,Truck2967,215,1,1
2882,Truck2968,215,1,1
2883,Truck2969,215,1,1
2884,Truck2970,215,1,1
