index,id,drive_time,replication,scenario
0,Truck57601,414,1,4
1,Truck57607,384,1,4
2,Truck57600,422,1,4
3,Truck57605,403,1,4
4,Truck57603,420,1,4
5,Truck57604,417,1,4
6,Truck57610,392,1,4
7,Truck57609,404,1,4
8,Truck57606,428,1,4
9,Truck57602,453,1,4
10,Truck57612,412,1,4
11,Truck57613,417,1,4
12,Truck57614,419,1,4
13,Truck57608,452,1,4
14,Truck57611,437,1,4
15,Truck57616,426,1,4
16,Truck57620,408,1,4
17,Truck57628,370,1,4
18,Truck57618,423,1,4
19,Truck57619,419,1,4
20,Truck57625,389,1,4
21,Truck57615,440,1,4
22,Truck57624,403,1,4
23,Truck57622,424,1,4
24,Truck57617,451,1,4
25,Truck57621,440,1,4
26,Truck57626,423,1,4
27,Truck57632,404,1,4
28,Truck57627,438,1,4
29,Truck57623,462,1,4
30,Truck57634,410,1,4
31,Truck57630,434,1,4
32,Truck57633,423,1,4
33,Truck57635,413,1,4
34,Truck57636,410,1,4
35,Truck57629,451,1,4
36,Truck57645,379,1,4
37,Truck57641,413,1,4
38,Truck57631,467,1,4
39,Truck57642,415,1,4
40,Truck57643,410,1,4
41,Truck57637,443,1,4
42,Truck57640,438,1,4
43,Truck57638,450,1,4
44,Truck57651,389,1,4
45,Truck57653,395,1,4
46,Truck57639,470,1,4
47,Truck57648,427,1,4
48,Truck57644,451,1,4
49,Truck57657,386,1,4
50,Truck57646,443,1,4
51,Truck57647,445,1,4
52,Truck57660,388,1,4
53,Truck57654,422,1,4
54,Truck57658,410,1,4
55,Truck57650,451,1,4
56,Truck57656,422,1,4
57,Truck57663,390,1,4
58,Truck57655,434,1,4
59,Truck57649,465,1,4
60,Truck57659,418,1,4
61,Truck57661,430,1,4
62,Truck57652,476,1,4
63,Truck57678,359,1,4
64,Truck57665,425,1,4
65,Truck57664,437,1,4
66,Truck57667,423,1,4
67,Truck57672,411,1,4
68,Truck57669,428,1,4
69,Truck57666,444,1,4
70,Truck57670,425,1,4
71,Truck57668,438,1,4
72,Truck57662,473,1,4
73,Truck57673,423,1,4
74,Truck57671,438,1,4
75,Truck57675,426,1,4
76,Truck57687,369,1,4
77,Truck57676,430,1,4
78,Truck57674,447,1,4
79,Truck57681,419,1,4
80,Truck57677,453,1,4
81,Truck57689,394,1,4
82,Truck57683,425,1,4
83,Truck57679,450,1,4
84,Truck57682,436,1,4
85,Truck57685,424,1,4
86,Truck57680,457,1,4
87,Truck57692,397,1,4
88,Truck57686,440,1,4
89,Truck57684,453,1,4
90,Truck57688,434,1,4
91,Truck57695,405,1,4
92,Truck57696,401,1,4
93,Truck57693,424,1,4
94,Truck57691,438,1,4
95,Truck57694,430,1,4
96,Truck57690,455,1,4
97,Truck57699,412,1,4
98,Truck57700,411,1,4
99,Truck57706,384,1,4
100,Truck57702,410,1,4
101,Truck57711,373,1,4
102,Truck57698,452,1,4
103,Truck57703,427,1,4
104,Truck57697,465,1,4
105,Truck57713,397,1,4
106,Truck57701,460,1,4
107,Truck57705,440,1,4
108,Truck57704,456,1,4
109,Truck57707,450,1,4
110,Truck57719,394,1,4
111,Truck57709,447,1,4
112,Truck57714,422,1,4
113,Truck57716,413,1,4
114,Truck57708,456,1,4
115,Truck57718,406,1,4
116,Truck57712,438,1,4
117,Truck57717,414,1,4
118,Truck57710,452,1,4
119,Truck57715,428,1,4
120,Truck57728,365,1,4
121,Truck57723,392,1,4
122,Truck57722,415,1,4
123,Truck57720,434,1,4
124,Truck57724,418,1,4
125,Truck57726,412,1,4
