index,id,drive_time,replication,scenario
83663,Truck86400,239,1,6
83664,Truck86401,238,1,6
83665,Truck86402,243,1,6
83666,Truck86403,247,1,6
83667,Truck86404,246,1,6
83668,Truck86405,249,1,6
83669,Truck86407,239,1,6
83670,Truck86406,245,1,6
83671,Truck86408,244,1,6
83672,Truck86410,245,1,6
83673,Truck86409,252,1,6
83674,Truck86411,248,1,6
83675,Truck86413,243,1,6
83676,Truck86412,249,1,6
83677,Truck86414,243,1,6
83678,Truck86415,245,1,6
83679,Truck86417,244,1,6
83680,Truck86416,251,1,6
83681,Truck86418,243,1,6
83682,Truck86419,249,1,6
83683,Truck86420,248,1,6
83684,Truck86421,250,1,6
83685,Truck86422,250,1,6
83686,Truck86424,243,1,6
83687,Truck86425,242,1,6
83688,Truck86423,254,1,6
83689,Truck86426,244,1,6
83690,Truck86427,240,1,6
83691,Truck86428,250,1,6
83692,Truck86429,245,1,6
83693,Truck86430,240,1,6
83694,Truck86432,243,1,6
83695,Truck86433,242,1,6
83696,Truck86431,253,1,6
83697,Truck86434,247,1,6
83698,Truck86437,241,1,6
83699,Truck86436,248,1,6
83700,Truck86435,254,1,6
83701,Truck86438,246,1,6
83702,Truck86440,241,1,6
83703,Truck86439,248,1,6
83704,Truck86441,243,1,6
83705,Truck86442,242,1,6
83706,Truck86443,247,1,6
83707,Truck86444,246,1,6
83708,Truck86445,245,1,6
83709,Truck86446,248,1,6
83710,Truck86447,245,1,6
83711,Truck86448,246,1,6
83712,Truck86450,241,1,6
83713,Truck86451,238,1,6
83714,Truck86449,251,1,6
83715,Truck86452,241,1,6
83716,Truck86453,242,1,6
83717,Truck86454,244,1,6
83718,Truck86455,245,1,6
83719,Truck86456,243,1,6
83720,Truck86457,246,1,6
83721,Truck86458,247,1,6
83722,Truck86459,245,1,6
83723,Truck86460,243,1,6
83724,Truck86461,250,1,6
83725,Truck86462,253,1,6
83726,Truck86463,249,1,6
83727,Truck86464,250,1,6
83728,Truck86465,247,1,6
83729,Truck86466,245,1,6
83730,Truck86467,248,1,6
83731,Truck86468,248,1,6
83732,Truck86469,247,1,6
83733,Truck86470,253,1,6
83734,Truck86471,251,1,6
83735,Truck86474,237,1,6
83736,Truck86472,249,1,6
83737,Truck86473,252,1,6
83738,Truck86476,240,1,6
83739,Truck86475,250,1,6
83740,Truck86477,240,1,6
83741,Truck86478,241,1,6
83742,Truck86479,247,1,6
83743,Truck86480,243,1,6
83744,Truck86481,242,1,6
83745,Truck86482,249,1,6
83746,Truck86484,240,1,6
83747,Truck86483,248,1,6
83748,Truck86485,242,1,6
83749,Truck86486,244,1,6
83750,Truck86487,249,1,6
83751,Truck86488,250,1,6
83752,Truck86489,245,1,6
83753,Truck86490,247,1,6
83754,Truck86492,241,1,6
83755,Truck86491,252,1,6
83756,Truck86494,244,1,6
83757,Truck86495,240,1,6
83758,Truck86493,253,1,6
83759,Truck86496,245,1,6
83760,Truck86497,247,1,6
83761,Truck86498,243,1,6
83762,Truck86499,241,1,6
83763,Truck86500,237,1,6
83764,Truck86501,248,1,6
83765,Truck86503,243,1,6
83766,Truck86504,241,1,6
83767,Truck86502,254,1,6
83768,Truck86506,244,1,6
83769,Truck86505,250,1,6
83770,Truck86507,243,1,6
83771,Truck86508,241,1,6
83772,Truck86509,238,1,6
83773,Truck86510,244,1,6
83774,Truck86511,243,1,6
83775,Truck86512,244,1,6
83776,Truck86513,245,1,6
83777,Truck86514,245,1,6
83778,Truck86516,239,1,6
83779,Truck86515,246,1,6
83780,Truck86517,239,1,6
83781,Truck86518,248,1,6
83782,Truck86520,240,1,6
83783,Truck86519,254,1,6
83784,Truck86521,245,1,6
83785,Truck86522,240,1,6
83786,Truck86523,250,1,6
83787,Truck86525,240,1,6
83788,Truck86524,246,1,6
83789,Truck86526,247,1,6
83790,Truck86527,243,1,6
83791,Truck86528,239,1,6
83792,Truck86532,236,1,6
83793,Truck86529,252,1,6
83794,Truck86530,247,1,6
83795,Truck86531,249,1,6
83796,Truck86534,244,1,6
83797,Truck86533,250,1,6
83798,Truck86535,247,1,6
83799,Truck86536,249,1,6
83800,Truck86537,252,1,6
83801,Truck86538,248,1,6
83802,Truck86539,249,1,6
83803,Truck86541,239,1,6
83804,Truck86540,248,1,6
83805,Truck86542,247,1,6
83806,Truck86543,245,1,6
83807,Truck86544,249,1,6
83808,Truck86545,249,1,6
83809,Truck86546,251,1,6
83810,Truck86547,250,1,6
83811,Truck86548,250,1,6
83812,Truck86549,249,1,6
83813,Truck86550,249,1,6
83814,Truck86551,246,1,6
83815,Truck86552,246,1,6
83816,Truck86553,247,1,6
83817,Truck86555,243,1,6
83818,Truck86554,249,1,6
83819,Truck86556,245,1,6
83820,Truck86558,245,1,6
83821,Truck86559,242,1,6
83822,Truck86557,253,1,6
83823,Truck86561,243,1,6
83824,Truck86560,254,1,6
83825,Truck86562,248,1,6
83826,Truck86563,245,1,6
83827,Truck86564,240,1,6
83828,Truck86565,250,1,6
83829,Truck86566,245,1,6
83830,Truck86567,244,1,6
83831,Truck86568,245,1,6
83832,Truck86570,239,1,6
83833,Truck86571,236,1,6
83834,Truck86569,248,1,6
83835,Truck86572,247,1,6
83836,Truck86574,239,1,6
83837,Truck86573,249,1,6
83838,Truck86575,243,1,6
83839,Truck86576,251,1,6
83840,Truck86577,250,1,6
83841,Truck86578,250,1,6
83842,Truck86580,245,1,6
83843,Truck86581,240,1,6
83844,Truck86579,251,1,6
83845,Truck86582,251,1,6
83846,Truck86584,245,1,6
83847,Truck86585,241,1,6
83848,Truck86583,252,1,6
83849,Truck86586,248,1,6
83850,Truck86587,243,1,6
83851,Truck86588,244,1,6
83852,Truck86589,241,1,6
83853,Truck86590,241,1,6
83854,Truck86591,249,1,6
83855,Truck86592,248,1,6
