index,id,drive_time,replication,scenario
27940,Truck28800,215,1,2
27941,Truck28801,215,1,2
27942,Truck28802,215,1,2
27943,Truck28803,215,1,2
27944,Truck28804,215,1,2
27945,Truck28805,215,1,2
27946,Truck28806,215,1,2
27947,Truck28807,215,1,2
27948,Truck28808,215,1,2
27949,Truck28809,215,1,2
27950,Truck28810,215,1,2
27951,Truck28811,215,1,2
27952,Truck28812,215,1,2
27953,Truck28813,215,1,2
27954,Truck28814,215,1,2
27955,Truck28815,215,1,2
27956,Truck28816,215,1,2
27957,Truck28817,215,1,2
27958,Truck28818,215,1,2
27959,Truck28819,215,1,2
27960,Truck28820,215,1,2
27961,Truck28821,215,1,2
27962,Truck28822,215,1,2
27963,Truck28823,215,1,2
27964,Truck28824,215,1,2
27965,Truck28825,215,1,2
27966,Truck28826,215,1,2
27967,Truck28827,215,1,2
27968,Truck28828,215,1,2
27969,Truck28829,215,1,2
27970,Truck28830,215,1,2
27971,Truck28831,215,1,2
27972,Truck28832,215,1,2
27973,Truck28833,215,1,2
27974,Truck28834,215,1,2
27975,Truck28835,215,1,2
27976,Truck28836,215,1,2
27977,Truck28837,215,1,2
27978,Truck28838,215,1,2
27979,Truck28839,215,1,2
27980,Truck28840,215,1,2
27981,Truck28841,215,1,2
27982,Truck28842,215,1,2
27983,Truck28843,215,1,2
27984,Truck28844,215,1,2
27985,Truck28845,215,1,2
27986,Truck28846,215,1,2
27987,Truck28847,215,1,2
27988,Truck28848,215,1,2
27989,Truck28849,215,1,2
27990,Truck28850,215,1,2
27991,Truck28851,215,1,2
27992,Truck28852,215,1,2
27993,Truck28853,215,1,2
27994,Truck28854,215,1,2
27995,Truck28855,215,1,2
27996,Truck28856,215,1,2
27997,Truck28857,215,1,2
27998,Truck28858,215,1,2
27999,Truck28859,215,1,2
28000,Truck28860,215,1,2
28001,Truck28861,215,1,2
28002,Truck28862,215,1,2
28003,Truck28863,215,1,2
28004,Truck28864,215,1,2
28005,Truck28865,215,1,2
28006,Truck28866,215,1,2
28007,Truck28867,215,1,2
28008,Truck28868,215,1,2
28009,Truck28869,215,1,2
28010,Truck28870,215,1,2
28011,Truck28871,215,1,2
28012,Truck28872,215,1,2
28013,Truck28873,215,1,2
28014,Truck28874,215,1,2
28015,Truck28875,215,1,2
28016,Truck28876,215,1,2
28017,Truck28877,215,1,2
28018,Truck28878,215,1,2
28019,Truck28879,215,1,2
28020,Truck28880,215,1,2
28021,Truck28881,215,1,2
28022,Truck28882,215,1,2
28023,Truck28883,215,1,2
28024,Truck28884,215,1,2
28025,Truck28885,215,1,2
28026,Truck28886,215,1,2
28027,Truck28887,215,1,2
28028,Truck28888,215,1,2
28029,Truck28889,215,1,2
28030,Truck28890,215,1,2
28031,Truck28891,215,1,2
28032,Truck28892,215,1,2
28033,Truck28893,215,1,2
28034,Truck28894,215,1,2
28035,Truck28895,215,1,2
28036,Truck28896,215,1,2
28037,Truck28897,215,1,2
28038,Truck28898,215,1,2
28039,Truck28899,215,1,2
28040,Truck28900,215,1,2
28041,Truck28901,215,1,2
28042,Truck28902,215,1,2
28043,Truck28903,215,1,2
28044,Truck28904,215,1,2
28045,Truck28905,215,1,2
28046,Truck28906,215,1,2
28047,Truck28907,215,1,2
28048,Truck28908,215,1,2
28049,Truck28909,215,1,2
28050,Truck28910,215,1,2
28051,Truck28911,215,1,2
28052,Truck28912,215,1,2
28053,Truck28913,215,1,2
28054,Truck28914,215,1,2
28055,Truck28915,215,1,2
28056,Truck28916,215,1,2
28057,Truck28917,215,1,2
28058,Truck28918,215,1,2
28059,Truck28919,215,1,2
28060,Truck28920,215,1,2
28061,Truck28921,215,1,2
28062,Truck28922,215,1,2
28063,Truck28923,215,1,2
28064,Truck28924,215,1,2
28065,Truck28925,215,1,2
28066,Truck28926,215,1,2
28067,Truck28927,215,1,2
28068,Truck28928,215,1,2
28069,Truck28929,215,1,2
28070,Truck28930,215,1,2
28071,Truck28931,215,1,2
28072,Truck28932,215,1,2
28073,Truck28933,215,1,2
28074,Truck28934,215,1,2
28075,Truck28935,215,1,2
28076,Truck28936,215,1,2
28077,Truck28937,215,1,2
28078,Truck28938,215,1,2
28079,Truck28939,215,1,2
28080,Truck28940,215,1,2
28081,Truck28941,215,1,2
28082,Truck28942,215,1,2
28083,Truck28943,215,1,2
28084,Truck28944,215,1,2
28085,Truck28945,215,1,2
28086,Truck28946,215,1,2
28087,Truck28947,215,1,2
28088,Truck28948,215,1,2
28089,Truck28949,215,1,2
28090,Truck28950,215,1,2
28091,Truck28951,215,1,2
28092,Truck28952,215,1,2
28093,Truck28953,215,1,2
28094,Truck28954,215,1,2
28095,Truck28955,215,1,2
28096,Truck28956,215,1,2
28097,Truck28957,215,1,2
28098,Truck28958,215,1,2
28099,Truck28959,215,1,2
28100,Truck28960,215,1,2
28101,Truck28961,215,1,2
28102,Truck28962,215,1,2
28103,Truck28963,215,1,2
28104,Truck28964,215,1,2
28105,Truck28965,215,1,2
28106,Truck28966,215,1,2
28107,Truck28967,215,1,2
28108,Truck28968,215,1,2
28109,Truck28969,215,1,2
28110,Truck28970,215,1,2
28111,Truck28971,215,1,2
28112,Truck28972,215,1,2
28113,Truck28973,215,1,2
28114,Truck28974,215,1,2
28115,Truck28975,215,1,2
28116,Truck28976,215,1,2
28117,Truck28977,215,1,2
28118,Truck28978,215,1,2
28119,Truck28979,215,1,2
28120,Truck28980,215,1,2
28121,Truck28981,215,1,2
28122,Truck28982,215,1,2
28123,Truck28983,215,1,2
28124,Truck28984,215,1,2
28125,Truck28985,215,1,2
28126,Truck28986,215,1,2
28127,Truck28987,215,1,2
28128,Truck28988,215,1,2
28129,Truck28989,215,1,2
28130,Truck28990,215,1,2
28131,Truck28991,215,1,2
28132,Truck28992,215,1,2
28133,Truck28993,215,1,2
28134,Truck28994,215,1,2
28135,Truck28995,215,1,2
28136,Truck28996,215,1,2
28137,Truck28997,215,1,2
28138,Truck28998,215,1,2
28139,Truck28999,215,1,2
28140,Truck29000,215,1,2
28141,Truck29001,215,1,2
28142,Truck29002,215,1,2
28143,Truck29003,215,1,2
28144,Truck29004,215,1,2
28145,Truck29005,215,1,2
28146,Truck29006,215,1,2
28147,Truck29007,215,1,2
28148,Truck29008,215,1,2
28149,Truck29009,215,1,2
28150,Truck29010,215,1,2
28151,Truck29011,215,1,2
28152,Truck29012,215,1,2
28153,Truck29013,215,1,2
28154,Truck29014,215,1,2
28155,Truck29015,215,1,2
28156,Truck29016,215,1,2
28157,Truck29017,215,1,2
28158,Truck29018,215,1,2
28159,Truck29019,215,1,2
28160,Truck29020,215,1,2
28161,Truck29021,215,1,2
28162,Truck29022,215,1,2
28163,Truck29023,215,1,2
28164,Truck29024,215,1,2
28165,Truck29025,215,1,2
28166,Truck29026,215,1,2
28167,Truck29027,215,1,2
28168,Truck29028,215,1,2
28169,Truck29029,215,1,2
28170,Truck29030,215,1,2
28171,Truck29031,215,1,2
28172,Truck29032,215,1,2
28173,Truck29033,215,1,2
28174,Truck29034,215,1,2
28175,Truck29035,215,1,2
28176,Truck29036,215,1,2
28177,Truck29037,215,1,2
28178,Truck29038,215,1,2
28179,Truck29039,215,1,2
28180,Truck29040,215,1,2
28181,Truck29041,215,1,2
28182,Truck29042,215,1,2
28183,Truck29043,215,1,2
28184,Truck29044,215,1,2
28185,Truck29045,215,1,2
28186,Truck29046,215,1,2
28187,Truck29047,215,1,2
28188,Truck29048,215,1,2
28189,Truck29049,215,1,2
28190,Truck29050,215,1,2
28191,Truck29051,215,1,2
28192,Truck29052,215,1,2
28193,Truck29053,215,1,2
28194,Truck29054,215,1,2
28195,Truck29055,215,1,2
28196,Truck29056,215,1,2
28197,Truck29057,215,1,2
28198,Truck29058,215,1,2
28199,Truck29059,215,1,2
28200,Truck29060,215,1,2
28201,Truck29061,215,1,2
28202,Truck29062,215,1,2
28203,Truck29063,215,1,2
28204,Truck29064,215,1,2
28205,Truck29065,215,1,2
28206,Truck29066,215,1,2
28207,Truck29067,215,1,2
28208,Truck29068,215,1,2
28209,Truck29069,215,1,2
28210,Truck29070,215,1,2
28211,Truck29071,215,1,2
28212,Truck29072,215,1,2
28213,Truck29073,215,1,2
28214,Truck29074,215,1,2
28215,Truck29075,215,1,2
28216,Truck29076,215,1,2
28217,Truck29077,215,1,2
28218,Truck29078,215,1,2
28219,Truck29079,215,1,2
28220,Truck29080,215,1,2
28221,Truck29081,215,1,2
28222,Truck29082,215,1,2
28223,Truck29083,215,1,2
28224,Truck29084,215,1,2
28225,Truck29085,215,1,2
28226,Truck29086,215,1,2
28227,Truck29087,215,1,2
28228,Truck29088,215,1,2
28229,Truck29089,215,1,2
28230,Truck29090,215,1,2
28231,Truck29091,215,1,2
28232,Truck29092,215,1,2
28233,Truck29093,215,1,2
28234,Truck29094,215,1,2
28235,Truck29095,215,1,2
28236,Truck29096,215,1,2
28237,Truck29097,215,1,2
28238,Truck29098,215,1,2
28239,Truck29099,215,1,2
28240,Truck29100,215,1,2
28241,Truck29101,215,1,2
28242,Truck29102,215,1,2
28243,Truck29103,215,1,2
28244,Truck29104,215,1,2
28245,Truck29105,215,1,2
28246,Truck29106,215,1,2
28247,Truck29107,215,1,2
28248,Truck29108,215,1,2
28249,Truck29109,215,1,2
28250,Truck29110,215,1,2
28251,Truck29111,215,1,2
28252,Truck29112,215,1,2
28253,Truck29113,215,1,2
28254,Truck29114,215,1,2
28255,Truck29115,215,1,2
28256,Truck29116,215,1,2
28257,Truck29117,215,1,2
28258,Truck29118,215,1,2
28259,Truck29119,215,1,2
28260,Truck29120,215,1,2
28261,Truck29121,215,1,2
28262,Truck29122,215,1,2
28263,Truck29123,215,1,2
28264,Truck29124,215,1,2
28265,Truck29125,215,1,2
28266,Truck29126,215,1,2
28267,Truck29127,215,1,2
28268,Truck29128,215,1,2
28269,Truck29129,215,1,2
28270,Truck29130,215,1,2
28271,Truck29131,215,1,2
28272,Truck29132,215,1,2
28273,Truck29133,215,1,2
28274,Truck29134,215,1,2
28275,Truck29135,215,1,2
28276,Truck29136,215,1,2
28277,Truck29137,215,1,2
28278,Truck29138,215,1,2
28279,Truck29139,215,1,2
28280,Truck29140,215,1,2
28281,Truck29141,215,1,2
28282,Truck29142,215,1,2
28283,Truck29143,215,1,2
28284,Truck29144,215,1,2
28285,Truck29145,215,1,2
28286,Truck29146,215,1,2
28287,Truck29147,215,1,2
28288,Truck29148,215,1,2
28289,Truck29149,215,1,2
28290,Truck29150,215,1,2
28291,Truck29151,215,1,2
28292,Truck29152,215,1,2
28293,Truck29153,215,1,2
28294,Truck29154,215,1,2
28295,Truck29155,215,1,2
28296,Truck29156,215,1,2
28297,Truck29157,215,1,2
28298,Truck29158,215,1,2
28299,Truck29159,215,1,2
28300,Truck29160,215,1,2
28301,Truck29161,215,1,2
28302,Truck29162,215,1,2
28303,Truck29163,215,1,2
28304,Truck29164,215,1,2
28305,Truck29165,215,1,2
28306,Truck29166,215,1,2
28307,Truck29167,215,1,2
28308,Truck29168,215,1,2
28309,Truck29169,215,1,2
28310,Truck29170,215,1,2
28311,Truck29171,215,1,2
28312,Truck29172,215,1,2
28313,Truck29173,215,1,2
28314,Truck29174,215,1,2
28315,Truck29175,215,1,2
28316,Truck29176,215,1,2
28317,Truck29177,215,1,2
28318,Truck29178,215,1,2
28319,Truck29179,215,1,2
28320,Truck29180,215,1,2
28321,Truck29181,215,1,2
28322,Truck29182,215,1,2
28323,Truck29183,215,1,2
28324,Truck29184,215,1,2
28325,Truck29185,215,1,2
28326,Truck29186,215,1,2
28327,Truck29187,215,1,2
28328,Truck29188,215,1,2
28329,Truck29189,215,1,2
28330,Truck29190,215,1,2
28331,Truck29191,215,1,2
28332,Truck29192,215,1,2
28333,Truck29193,215,1,2
28334,Truck29194,215,1,2
28335,Truck29195,215,1,2
28336,Truck29196,215,1,2
28337,Truck29197,215,1,2
28338,Truck29198,215,1,2
28339,Truck29199,215,1,2
28340,Truck29200,215,1,2
28341,Truck29201,215,1,2
28342,Truck29202,215,1,2
28343,Truck29203,215,1,2
28344,Truck29204,215,1,2
28345,Truck29205,215,1,2
28346,Truck29206,215,1,2
28347,Truck29207,215,1,2
28348,Truck29208,215,1,2
28349,Truck29209,215,1,2
28350,Truck29210,215,1,2
28351,Truck29211,215,1,2
28352,Truck29212,215,1,2
28353,Truck29213,215,1,2
28354,Truck29214,215,1,2
28355,Truck29215,215,1,2
28356,Truck29216,215,1,2
28357,Truck29217,215,1,2
28358,Truck29218,215,1,2
28359,Truck29219,215,1,2
28360,Truck29220,215,1,2
28361,Truck29221,215,1,2
28362,Truck29222,215,1,2
28363,Truck29223,215,1,2
28364,Truck29224,215,1,2
28365,Truck29225,215,1,2
28366,Truck29226,215,1,2
28367,Truck29227,215,1,2
28368,Truck29228,215,1,2
28369,Truck29229,215,1,2
28370,Truck29230,215,1,2
28371,Truck29231,215,1,2
28372,Truck29232,215,1,2
28373,Truck29233,215,1,2
28374,Truck29234,215,1,2
28375,Truck29235,215,1,2
28376,Truck29236,215,1,2
28377,Truck29237,215,1,2
28378,Truck29238,215,1,2
28379,Truck29239,215,1,2
28380,Truck29240,215,1,2
28381,Truck29241,215,1,2
28382,Truck29242,215,1,2
28383,Truck29243,215,1,2
28384,Truck29244,215,1,2
28385,Truck29245,215,1,2
28386,Truck29246,215,1,2
28387,Truck29247,215,1,2
28388,Truck29248,215,1,2
28389,Truck29249,215,1,2
28390,Truck29250,215,1,2
28391,Truck29251,215,1,2
28392,Truck29252,215,1,2
28393,Truck29253,215,1,2
28394,Truck29254,215,1,2
28395,Truck29255,215,1,2
28396,Truck29256,215,1,2
28397,Truck29257,215,1,2
28398,Truck29258,215,1,2
28399,Truck29259,215,1,2
28400,Truck29260,215,1,2
28401,Truck29261,215,1,2
28402,Truck29262,215,1,2
28403,Truck29263,215,1,2
28404,Truck29264,215,1,2
28405,Truck29265,215,1,2
28406,Truck29266,215,1,2
28407,Truck29267,215,1,2
28408,Truck29268,215,1,2
28409,Truck29269,215,1,2
28410,Truck29270,215,1,2
28411,Truck29271,215,1,2
28412,Truck29272,215,1,2
28413,Truck29273,215,1,2
28414,Truck29274,215,1,2
28415,Truck29275,215,1,2
28416,Truck29276,215,1,2
28417,Truck29277,215,1,2
28418,Truck29278,215,1,2
28419,Truck29279,215,1,2
28420,Truck29280,215,1,2
28421,Truck29281,215,1,2
28422,Truck29282,215,1,2
28423,Truck29283,215,1,2
28424,Truck29284,215,1,2
28425,Truck29285,215,1,2
28426,Truck29286,215,1,2
28427,Truck29287,215,1,2
28428,Truck29288,215,1,2
28429,Truck29289,215,1,2
28430,Truck29290,215,1,2
28431,Truck29291,215,1,2
28432,Truck29292,215,1,2
28433,Truck29293,215,1,2
28434,Truck29294,215,1,2
28435,Truck29295,215,1,2
28436,Truck29296,215,1,2
28437,Truck29297,215,1,2
28438,Truck29298,215,1,2
28439,Truck29299,215,1,2
28440,Truck29300,215,1,2
28441,Truck29301,215,1,2
28442,Truck29302,215,1,2
28443,Truck29303,215,1,2
28444,Truck29304,215,1,2
28445,Truck29305,215,1,2
28446,Truck29306,215,1,2
28447,Truck29307,215,1,2
28448,Truck29308,215,1,2
28449,Truck29309,215,1,2
28450,Truck29310,215,1,2
28451,Truck29311,215,1,2
28452,Truck29312,215,1,2
28453,Truck29313,215,1,2
28454,Truck29314,215,1,2
28455,Truck29315,215,1,2
28456,Truck29316,215,1,2
28457,Truck29317,215,1,2
28458,Truck29318,215,1,2
28459,Truck29319,215,1,2
28460,Truck29320,215,1,2
28461,Truck29321,215,1,2
28462,Truck29322,215,1,2
28463,Truck29323,215,1,2
28464,Truck29324,215,1,2
28465,Truck29325,215,1,2
28466,Truck29326,215,1,2
28467,Truck29327,215,1,2
28468,Truck29328,215,1,2
28469,Truck29329,215,1,2
28470,Truck29330,215,1,2
28471,Truck29331,215,1,2
28472,Truck29332,215,1,2
28473,Truck29333,215,1,2
28474,Truck29334,215,1,2
28475,Truck29335,215,1,2
28476,Truck29336,215,1,2
28477,Truck29337,215,1,2
28478,Truck29338,215,1,2
28479,Truck29339,215,1,2
28480,Truck29340,215,1,2
28481,Truck29341,215,1,2
28482,Truck29342,215,1,2
28483,Truck29343,215,1,2
28484,Truck29344,215,1,2
28485,Truck29345,215,1,2
28486,Truck29346,215,1,2
28487,Truck29347,215,1,2
28488,Truck29348,215,1,2
28489,Truck29349,215,1,2
28490,Truck29350,215,1,2
28491,Truck29351,215,1,2
28492,Truck29352,215,1,2
28493,Truck29353,215,1,2
28494,Truck29354,215,1,2
28495,Truck29355,215,1,2
28496,Truck29356,215,1,2
28497,Truck29357,215,1,2
28498,Truck29358,215,1,2
28499,Truck29359,215,1,2
28500,Truck29360,215,1,2
28501,Truck29361,215,1,2
28502,Truck29362,215,1,2
28503,Truck29363,215,1,2
28504,Truck29364,215,1,2
28505,Truck29365,215,1,2
28506,Truck29366,215,1,2
28507,Truck29367,215,1,2
28508,Truck29368,215,1,2
28509,Truck29369,215,1,2
28510,Truck29370,215,1,2
28511,Truck29371,215,1,2
28512,Truck29372,215,1,2
28513,Truck29373,215,1,2
28514,Truck29374,215,1,2
28515,Truck29375,215,1,2
28516,Truck29376,215,1,2
28517,Truck29377,215,1,2
28518,Truck29378,215,1,2
28519,Truck29379,215,1,2
28520,Truck29380,215,1,2
28521,Truck29381,215,1,2
28522,Truck29382,215,1,2
28523,Truck29383,215,1,2
28524,Truck29384,215,1,2
28525,Truck29385,215,1,2
28526,Truck29386,215,1,2
28527,Truck29387,215,1,2
28528,Truck29388,215,1,2
28529,Truck29389,215,1,2
28530,Truck29390,215,1,2
28531,Truck29391,215,1,2
28532,Truck29392,215,1,2
28533,Truck29393,215,1,2
28534,Truck29394,215,1,2
28535,Truck29395,215,1,2
28536,Truck29396,215,1,2
28537,Truck29397,215,1,2
28538,Truck29398,215,1,2
28539,Truck29399,215,1,2
28540,Truck29400,215,1,2
28541,Truck29401,215,1,2
28542,Truck29402,215,1,2
