index,id,drive_time,replication,scenario
0,Truck28800,215,1,2
1,Truck28801,215,1,2
2,Truck28802,215,1,2
3,Truck28803,215,1,2
4,Truck28804,215,1,2
5,Truck28805,215,1,2
6,Truck28806,215,1,2
7,Truck28807,215,1,2
8,Truck28808,215,1,2
9,Truck28809,215,1,2
10,Truck28810,215,1,2
11,Truck28811,215,1,2
12,Truck28812,215,1,2
13,Truck28813,215,1,2
14,Truck28814,215,1,2
15,Truck28815,215,1,2
16,Truck28816,215,1,2
17,Truck28817,215,1,2
18,Truck28818,215,1,2
19,Truck28819,215,1,2
20,Truck28820,215,1,2
21,Truck28821,215,1,2
22,Truck28822,215,1,2
23,Truck28823,215,1,2
24,Truck28824,215,1,2
25,Truck28825,215,1,2
26,Truck28826,215,1,2
27,Truck28827,215,1,2
28,Truck28828,215,1,2
29,Truck28829,215,1,2
30,Truck28830,215,1,2
31,Truck28831,215,1,2
32,Truck28832,215,1,2
33,Truck28833,215,1,2
34,Truck28834,215,1,2
35,Truck28835,215,1,2
36,Truck28836,215,1,2
37,Truck28837,215,1,2
38,Truck28838,215,1,2
39,Truck28839,215,1,2
40,Truck28840,215,1,2
41,Truck28841,215,1,2
42,Truck28842,215,1,2
43,Truck28843,215,1,2
44,Truck28844,215,1,2
45,Truck28845,215,1,2
46,Truck28846,215,1,2
47,Truck28847,215,1,2
48,Truck28848,215,1,2
49,Truck28849,215,1,2
50,Truck28850,215,1,2
51,Truck28851,215,1,2
52,Truck28852,215,1,2
53,Truck28853,215,1,2
54,Truck28854,215,1,2
55,Truck28855,215,1,2
56,Truck28856,215,1,2
57,Truck28857,215,1,2
58,Truck28858,215,1,2
59,Truck28859,215,1,2
60,Truck28860,215,1,2
61,Truck28861,215,1,2
62,Truck28862,215,1,2
63,Truck28863,215,1,2
64,Truck28864,215,1,2
65,Truck28865,215,1,2
66,Truck28866,215,1,2
67,Truck28867,215,1,2
68,Truck28868,215,1,2
69,Truck28869,215,1,2
70,Truck28870,215,1,2
71,Truck28871,215,1,2
72,Truck28872,215,1,2
73,Truck28873,215,1,2
74,Truck28874,215,1,2
75,Truck28875,215,1,2
76,Truck28876,215,1,2
77,Truck28877,215,1,2
78,Truck28878,215,1,2
79,Truck28879,215,1,2
80,Truck28880,215,1,2
81,Truck28881,215,1,2
82,Truck28882,215,1,2
83,Truck28883,215,1,2
84,Truck28884,215,1,2
85,Truck28885,215,1,2
86,Truck28886,215,1,2
87,Truck28887,215,1,2
88,Truck28888,215,1,2
89,Truck28889,215,1,2
90,Truck28890,215,1,2
91,Truck28891,215,1,2
92,Truck28892,215,1,2
93,Truck28893,215,1,2
94,Truck28894,215,1,2
95,Truck28895,215,1,2
96,Truck28896,215,1,2
97,Truck28897,215,1,2
98,Truck28898,215,1,2
99,Truck28899,215,1,2
100,Truck28900,215,1,2
101,Truck28901,215,1,2
102,Truck28902,215,1,2
103,Truck28903,215,1,2
104,Truck28904,215,1,2
105,Truck28905,215,1,2
106,Truck28906,215,1,2
107,Truck28907,215,1,2
108,Truck28908,215,1,2
109,Truck28909,215,1,2
110,Truck28910,215,1,2
111,Truck28911,215,1,2
112,Truck28912,215,1,2
113,Truck28913,215,1,2
114,Truck28914,215,1,2
115,Truck28915,215,1,2
116,Truck28916,215,1,2
117,Truck28917,215,1,2
118,Truck28918,215,1,2
119,Truck28919,215,1,2
120,Truck28920,215,1,2
121,Truck28921,215,1,2
122,Truck28922,215,1,2
123,Truck28923,215,1,2
124,Truck28924,215,1,2
125,Truck28925,215,1,2
126,Truck28926,215,1,2
127,Truck28927,215,1,2
128,Truck28928,215,1,2
129,Truck28929,215,1,2
130,Truck28930,215,1,2
131,Truck28931,215,1,2
132,Truck28932,215,1,2
133,Truck28933,215,1,2
134,Truck28934,215,1,2
135,Truck28935,215,1,2
136,Truck28936,215,1,2
137,Truck28937,215,1,2
138,Truck28938,215,1,2
139,Truck28939,215,1,2
140,Truck28940,215,1,2
141,Truck28941,215,1,2
142,Truck28942,215,1,2
143,Truck28943,215,1,2
144,Truck28944,215,1,2
145,Truck28945,215,1,2
146,Truck28946,215,1,2
147,Truck28947,215,1,2
148,Truck28948,215,1,2
149,Truck28949,215,1,2
150,Truck28950,215,1,2
151,Truck28951,215,1,2
152,Truck28952,215,1,2
153,Truck28953,215,1,2
154,Truck28954,215,1,2
155,Truck28955,215,1,2
156,Truck28956,215,1,2
157,Truck28957,215,1,2
158,Truck28958,215,1,2
159,Truck28959,215,1,2
160,Truck28960,215,1,2
161,Truck28961,215,1,2
162,Truck28962,215,1,2
163,Truck28963,215,1,2
164,Truck28964,215,1,2
165,Truck28965,215,1,2
166,Truck28966,215,1,2
167,Truck28967,215,1,2
168,Truck28968,215,1,2
169,Truck28969,215,1,2
170,Truck28970,215,1,2
171,Truck28971,215,1,2
172,Truck28972,215,1,2
173,Truck28973,215,1,2
174,Truck28974,215,1,2
175,Truck28975,215,1,2
176,Truck28976,215,1,2
177,Truck28977,215,1,2
178,Truck28978,215,1,2
179,Truck28979,215,1,2
180,Truck28980,215,1,2
181,Truck28981,215,1,2
182,Truck28982,215,1,2
183,Truck28983,215,1,2
184,Truck28984,215,1,2
185,Truck28985,215,1,2
186,Truck28986,215,1,2
187,Truck28987,215,1,2
188,Truck28988,215,1,2
189,Truck28989,215,1,2
190,Truck28990,215,1,2
191,Truck28991,215,1,2
192,Truck28992,215,1,2
193,Truck28993,215,1,2
194,Truck28994,215,1,2
195,Truck28995,215,1,2
196,Truck28996,215,1,2
197,Truck28997,215,1,2
198,Truck28998,215,1,2
199,Truck28999,215,1,2
200,Truck29000,215,1,2
201,Truck29001,215,1,2
202,Truck29002,215,1,2
203,Truck29003,215,1,2
204,Truck29004,215,1,2
205,Truck29005,215,1,2
206,Truck29006,215,1,2
207,Truck29007,215,1,2
208,Truck29008,215,1,2
209,Truck29009,215,1,2
210,Truck29010,215,1,2
211,Truck29011,215,1,2
212,Truck29012,215,1,2
213,Truck29013,215,1,2
214,Truck29014,215,1,2
215,Truck29015,215,1,2
216,Truck29016,215,1,2
217,Truck29017,215,1,2
218,Truck29018,215,1,2
219,Truck29019,215,1,2
220,Truck29020,215,1,2
221,Truck29021,215,1,2
222,Truck29022,215,1,2
223,Truck29023,215,1,2
224,Truck29024,215,1,2
225,Truck29025,215,1,2
226,Truck29026,215,1,2
227,Truck29027,215,1,2
228,Truck29028,215,1,2
229,Truck29029,215,1,2
230,Truck29030,215,1,2
231,Truck29031,215,1,2
232,Truck29032,215,1,2
233,Truck29033,215,1,2
234,Truck29034,215,1,2
235,Truck29035,215,1,2
236,Truck29036,215,1,2
237,Truck29037,215,1,2
238,Truck29038,215,1,2
239,Truck29039,215,1,2
240,Truck29040,215,1,2
241,Truck29041,215,1,2
242,Truck29042,215,1,2
243,Truck29043,215,1,2
244,Truck29044,215,1,2
245,Truck29045,215,1,2
246,Truck29046,215,1,2
247,Truck29047,215,1,2
248,Truck29048,215,1,2
249,Truck29049,215,1,2
250,Truck29050,215,1,2
251,Truck29051,215,1,2
252,Truck29052,215,1,2
253,Truck29053,215,1,2
254,Truck29054,215,1,2
255,Truck29055,215,1,2
256,Truck29056,215,1,2
257,Truck29057,215,1,2
258,Truck29058,215,1,2
259,Truck29059,215,1,2
260,Truck29060,215,1,2
261,Truck29061,215,1,2
262,Truck29062,215,1,2
263,Truck29063,215,1,2
264,Truck29064,215,1,2
265,Truck29065,215,1,2
266,Truck29066,215,1,2
267,Truck29067,215,1,2
268,Truck29068,215,1,2
269,Truck29069,215,1,2
270,Truck29070,215,1,2
271,Truck29071,215,1,2
272,Truck29072,215,1,2
273,Truck29073,215,1,2
274,Truck29074,215,1,2
275,Truck29075,215,1,2
276,Truck29076,215,1,2
277,Truck29077,215,1,2
278,Truck29078,215,1,2
279,Truck29079,215,1,2
280,Truck29080,215,1,2
281,Truck29081,215,1,2
282,Truck29082,215,1,2
283,Truck29083,215,1,2
284,Truck29084,215,1,2
285,Truck29085,215,1,2
286,Truck29086,215,1,2
287,Truck29087,215,1,2
288,Truck29088,215,1,2
289,Truck29089,215,1,2
290,Truck29090,215,1,2
291,Truck29091,215,1,2
292,Truck29092,215,1,2
293,Truck29093,215,1,2
294,Truck29094,215,1,2
295,Truck29095,215,1,2
296,Truck29096,215,1,2
297,Truck29097,215,1,2
298,Truck29098,215,1,2
299,Truck29099,215,1,2
300,Truck29100,215,1,2
301,Truck29101,215,1,2
302,Truck29102,215,1,2
303,Truck29103,215,1,2
304,Truck29104,215,1,2
305,Truck29105,215,1,2
306,Truck29106,215,1,2
307,Truck29107,215,1,2
308,Truck29108,215,1,2
309,Truck29109,215,1,2
310,Truck29110,215,1,2
311,Truck29111,215,1,2
312,Truck29112,215,1,2
313,Truck29113,215,1,2
314,Truck29114,215,1,2
315,Truck29115,215,1,2
316,Truck29116,215,1,2
317,Truck29117,215,1,2
318,Truck29118,215,1,2
319,Truck29119,215,1,2
320,Truck29120,215,1,2
321,Truck29121,215,1,2
322,Truck29122,215,1,2
323,Truck29123,215,1,2
324,Truck29124,215,1,2
325,Truck29125,215,1,2
326,Truck29126,215,1,2
327,Truck29127,215,1,2
328,Truck29128,215,1,2
329,Truck29129,215,1,2
330,Truck29130,215,1,2
331,Truck29131,215,1,2
332,Truck29132,215,1,2
333,Truck29133,215,1,2
334,Truck29134,215,1,2
335,Truck29135,215,1,2
336,Truck29136,215,1,2
337,Truck29137,215,1,2
338,Truck29138,215,1,2
339,Truck29139,215,1,2
340,Truck29140,215,1,2
341,Truck29141,215,1,2
342,Truck29142,215,1,2
343,Truck29143,215,1,2
344,Truck29144,215,1,2
345,Truck29145,215,1,2
346,Truck29146,215,1,2
347,Truck29147,215,1,2
348,Truck29148,215,1,2
349,Truck29149,215,1,2
350,Truck29150,215,1,2
351,Truck29151,215,1,2
352,Truck29152,215,1,2
353,Truck29153,215,1,2
354,Truck29154,215,1,2
355,Truck29155,215,1,2
356,Truck29156,215,1,2
357,Truck29157,215,1,2
358,Truck29158,215,1,2
359,Truck29159,215,1,2
360,Truck29160,215,1,2
361,Truck29161,215,1,2
362,Truck29162,215,1,2
363,Truck29163,215,1,2
364,Truck29164,215,1,2
365,Truck29165,215,1,2
366,Truck29166,215,1,2
367,Truck29167,215,1,2
368,Truck29168,215,1,2
369,Truck29169,215,1,2
370,Truck29170,215,1,2
371,Truck29171,215,1,2
372,Truck29172,215,1,2
373,Truck29173,215,1,2
374,Truck29174,215,1,2
375,Truck29175,215,1,2
376,Truck29176,215,1,2
377,Truck29177,215,1,2
378,Truck29178,215,1,2
379,Truck29179,215,1,2
380,Truck29180,215,1,2
381,Truck29181,215,1,2
382,Truck29182,215,1,2
383,Truck29183,215,1,2
384,Truck29184,215,1,2
385,Truck29185,215,1,2
386,Truck29186,215,1,2
387,Truck29187,215,1,2
388,Truck29188,215,1,2
389,Truck29189,215,1,2
390,Truck29190,215,1,2
391,Truck29191,215,1,2
392,Truck29192,215,1,2
393,Truck29193,215,1,2
394,Truck29194,215,1,2
395,Truck29195,215,1,2
396,Truck29196,215,1,2
397,Truck29197,215,1,2
398,Truck29198,215,1,2
399,Truck29199,215,1,2
400,Truck29200,215,1,2
401,Truck29201,215,1,2
402,Truck29202,215,1,2
403,Truck29203,215,1,2
404,Truck29204,215,1,2
405,Truck29205,215,1,2
406,Truck29206,215,1,2
407,Truck29207,215,1,2
408,Truck29208,215,1,2
409,Truck29209,215,1,2
410,Truck29210,215,1,2
411,Truck29211,215,1,2
412,Truck29212,215,1,2
413,Truck29213,215,1,2
414,Truck29214,215,1,2
415,Truck29215,215,1,2
416,Truck29216,215,1,2
417,Truck29217,215,1,2
418,Truck29218,215,1,2
419,Truck29219,215,1,2
420,Truck29220,215,1,2
421,Truck29221,215,1,2
422,Truck29222,215,1,2
423,Truck29223,215,1,2
424,Truck29224,215,1,2
425,Truck29225,215,1,2
426,Truck29226,215,1,2
427,Truck29227,215,1,2
428,Truck29228,215,1,2
429,Truck29229,215,1,2
430,Truck29230,215,1,2
431,Truck29231,215,1,2
432,Truck29232,215,1,2
433,Truck29233,215,1,2
434,Truck29234,215,1,2
435,Truck29235,215,1,2
436,Truck29236,215,1,2
437,Truck29237,215,1,2
438,Truck29238,215,1,2
439,Truck29239,215,1,2
440,Truck29240,215,1,2
441,Truck29241,215,1,2
442,Truck29242,215,1,2
443,Truck29243,215,1,2
444,Truck29244,215,1,2
445,Truck29245,215,1,2
446,Truck29246,215,1,2
447,Truck29247,215,1,2
448,Truck29248,215,1,2
449,Truck29249,215,1,2
450,Truck29250,215,1,2
451,Truck29251,215,1,2
452,Truck29252,215,1,2
453,Truck29253,215,1,2
454,Truck29254,215,1,2
455,Truck29255,215,1,2
456,Truck29256,215,1,2
457,Truck29257,215,1,2
458,Truck29258,215,1,2
459,Truck29259,215,1,2
460,Truck29260,215,1,2
461,Truck29261,215,1,2
462,Truck29262,215,1,2
463,Truck29263,215,1,2
464,Truck29264,215,1,2
465,Truck29265,215,1,2
466,Truck29266,215,1,2
467,Truck29267,215,1,2
468,Truck29268,215,1,2
469,Truck29269,215,1,2
470,Truck29270,215,1,2
471,Truck29271,215,1,2
472,Truck29272,215,1,2
473,Truck29273,215,1,2
474,Truck29274,215,1,2
475,Truck29275,215,1,2
476,Truck29276,215,1,2
477,Truck29277,215,1,2
478,Truck29278,215,1,2
479,Truck29279,215,1,2
480,Truck29280,215,1,2
481,Truck29281,215,1,2
482,Truck29282,215,1,2
483,Truck29283,215,1,2
484,Truck29284,215,1,2
485,Truck29285,215,1,2
486,Truck29286,215,1,2
487,Truck29287,215,1,2
488,Truck29288,215,1,2
489,Truck29289,215,1,2
490,Truck29290,215,1,2
491,Truck29291,215,1,2
492,Truck29292,215,1,2
493,Truck29293,215,1,2
494,Truck29294,215,1,2
495,Truck29295,215,1,2
496,Truck29296,215,1,2
497,Truck29297,215,1,2
498,Truck29298,215,1,2
499,Truck29299,215,1,2
500,Truck29300,215,1,2
501,Truck29301,215,1,2
502,Truck29302,215,1,2
503,Truck29303,215,1,2
504,Truck29304,215,1,2
505,Truck29305,215,1,2
506,Truck29306,215,1,2
507,Truck29307,215,1,2
508,Truck29308,215,1,2
509,Truck29309,215,1,2
510,Truck29310,215,1,2
511,Truck29311,215,1,2
512,Truck29312,215,1,2
513,Truck29313,215,1,2
514,Truck29314,215,1,2
515,Truck29315,215,1,2
516,Truck29316,215,1,2
517,Truck29317,215,1,2
518,Truck29318,215,1,2
519,Truck29319,215,1,2
520,Truck29320,215,1,2
521,Truck29321,215,1,2
522,Truck29322,215,1,2
523,Truck29323,215,1,2
524,Truck29324,215,1,2
525,Truck29325,215,1,2
526,Truck29326,215,1,2
527,Truck29327,215,1,2
528,Truck29328,215,1,2
529,Truck29329,215,1,2
530,Truck29330,215,1,2
531,Truck29331,215,1,2
532,Truck29332,215,1,2
533,Truck29333,215,1,2
534,Truck29334,215,1,2
535,Truck29335,215,1,2
536,Truck29336,215,1,2
537,Truck29337,215,1,2
538,Truck29338,215,1,2
539,Truck29339,215,1,2
540,Truck29340,215,1,2
541,Truck29341,215,1,2
542,Truck29342,215,1,2
543,Truck29343,215,1,2
544,Truck29344,215,1,2
545,Truck29345,215,1,2
546,Truck29346,215,1,2
547,Truck29347,215,1,2
548,Truck29348,215,1,2
549,Truck29349,215,1,2
550,Truck29350,215,1,2
551,Truck29351,215,1,2
552,Truck29352,215,1,2
553,Truck29353,215,1,2
554,Truck29354,215,1,2
555,Truck29355,215,1,2
556,Truck29356,215,1,2
557,Truck29357,215,1,2
558,Truck29358,215,1,2
559,Truck29359,215,1,2
560,Truck29360,215,1,2
561,Truck29361,215,1,2
562,Truck29362,215,1,2
563,Truck29363,215,1,2
564,Truck29364,215,1,2
565,Truck29365,215,1,2
566,Truck29366,215,1,2
567,Truck29367,215,1,2
568,Truck29368,215,1,2
569,Truck29369,215,1,2
570,Truck29370,215,1,2
571,Truck29371,215,1,2
572,Truck29372,215,1,2
573,Truck29373,215,1,2
574,Truck29374,215,1,2
575,Truck29375,215,1,2
576,Truck29376,215,1,2
577,Truck29377,215,1,2
578,Truck29378,215,1,2
579,Truck29379,215,1,2
580,Truck29380,215,1,2
581,Truck29381,215,1,2
582,Truck29382,215,1,2
583,Truck29383,215,1,2
584,Truck29384,215,1,2
585,Truck29385,215,1,2
586,Truck29386,215,1,2
587,Truck29387,215,1,2
588,Truck29388,215,1,2
589,Truck29389,215,1,2
590,Truck29390,215,1,2
591,Truck29391,215,1,2
592,Truck29392,215,1,2
593,Truck29393,215,1,2
594,Truck29394,215,1,2
595,Truck29395,215,1,2
596,Truck29396,215,1,2
597,Truck29397,215,1,2
598,Truck29398,215,1,2
599,Truck29399,215,1,2
600,Truck29400,215,1,2
601,Truck29401,215,1,2
602,Truck29402,215,1,2
603,Truck29403,215,1,2
604,Truck29404,215,1,2
605,Truck29405,215,1,2
606,Truck29406,215,1,2
607,Truck29407,215,1,2
608,Truck29408,215,1,2
609,Truck29409,215,1,2
610,Truck29410,215,1,2
611,Truck29411,215,1,2
612,Truck29412,215,1,2
613,Truck29413,215,1,2
614,Truck29414,215,1,2
615,Truck29415,215,1,2
616,Truck29416,215,1,2
617,Truck29417,215,1,2
618,Truck29418,215,1,2
619,Truck29419,215,1,2
620,Truck29420,215,1,2
621,Truck29421,215,1,2
622,Truck29422,215,1,2
623,Truck29423,215,1,2
624,Truck29424,215,1,2
625,Truck29425,215,1,2
626,Truck29426,215,1,2
627,Truck29427,215,1,2
628,Truck29428,215,1,2
629,Truck29429,215,1,2
630,Truck29430,215,1,2
631,Truck29431,215,1,2
632,Truck29432,215,1,2
633,Truck29433,215,1,2
634,Truck29434,215,1,2
635,Truck29435,215,1,2
636,Truck29436,215,1,2
637,Truck29437,215,1,2
638,Truck29438,215,1,2
639,Truck29439,215,1,2
640,Truck29440,215,1,2
641,Truck29441,215,1,2
642,Truck29442,215,1,2
643,Truck29443,215,1,2
644,Truck29444,215,1,2
645,Truck29445,215,1,2
646,Truck29446,215,1,2
647,Truck29447,215,1,2
648,Truck29448,215,1,2
649,Truck29449,215,1,2
650,Truck29450,215,1,2
651,Truck29451,215,1,2
652,Truck29452,215,1,2
653,Truck29453,215,1,2
654,Truck29454,215,1,2
655,Truck29455,215,1,2
656,Truck29456,215,1,2
657,Truck29457,215,1,2
658,Truck29458,215,1,2
659,Truck29459,215,1,2
660,Truck29460,215,1,2
661,Truck29461,215,1,2
662,Truck29462,215,1,2
663,Truck29463,215,1,2
664,Truck29464,215,1,2
665,Truck29465,215,1,2
666,Truck29466,215,1,2
667,Truck29467,215,1,2
668,Truck29468,215,1,2
669,Truck29469,215,1,2
670,Truck29470,215,1,2
671,Truck29471,215,1,2
672,Truck29472,215,1,2
673,Truck29473,215,1,2
674,Truck29474,215,1,2
675,Truck29475,215,1,2
676,Truck29476,215,1,2
677,Truck29477,215,1,2
678,Truck29478,215,1,2
679,Truck29479,215,1,2
680,Truck29480,215,1,2
681,Truck29481,215,1,2
682,Truck29482,215,1,2
683,Truck29483,215,1,2
684,Truck29484,215,1,2
685,Truck29485,215,1,2
686,Truck29486,215,1,2
687,Truck29487,215,1,2
688,Truck29488,215,1,2
689,Truck29489,215,1,2
690,Truck29490,215,1,2
691,Truck29491,215,1,2
692,Truck29492,215,1,2
693,Truck29493,215,1,2
694,Truck29494,215,1,2
695,Truck29495,215,1,2
696,Truck29496,215,1,2
697,Truck29497,215,1,2
698,Truck29498,215,1,2
699,Truck29499,215,1,2
700,Truck29500,215,1,2
701,Truck29501,215,1,2
702,Truck29502,215,1,2
703,Truck29503,215,1,2
704,Truck29504,215,1,2
705,Truck29505,215,1,2
706,Truck29506,215,1,2
707,Truck29507,215,1,2
708,Truck29508,215,1,2
709,Truck29509,215,1,2
710,Truck29510,215,1,2
711,Truck29511,215,1,2
712,Truck29512,215,1,2
713,Truck29513,215,1,2
714,Truck29514,215,1,2
715,Truck29515,215,1,2
716,Truck29516,215,1,2
717,Truck29517,215,1,2
718,Truck29518,215,1,2
719,Truck29519,215,1,2
720,Truck29520,215,1,2
721,Truck29521,215,1,2
722,Truck29522,215,1,2
723,Truck29523,215,1,2
724,Truck29524,215,1,2
725,Truck29525,215,1,2
726,Truck29526,215,1,2
727,Truck29527,215,1,2
728,Truck29528,215,1,2
729,Truck29529,215,1,2
730,Truck29530,215,1,2
731,Truck29531,215,1,2
732,Truck29532,215,1,2
733,Truck29533,215,1,2
734,Truck29534,215,1,2
735,Truck29535,215,1,2
736,Truck29536,215,1,2
737,Truck29537,215,1,2
738,Truck29538,215,1,2
739,Truck29539,215,1,2
740,Truck29540,215,1,2
741,Truck29541,215,1,2
742,Truck29542,215,1,2
743,Truck29543,215,1,2
744,Truck29544,215,1,2
745,Truck29545,215,1,2
746,Truck29546,215,1,2
747,Truck29547,215,1,2
748,Truck29548,215,1,2
749,Truck29549,215,1,2
750,Truck29550,215,1,2
751,Truck29551,215,1,2
752,Truck29552,215,1,2
753,Truck29553,215,1,2
754,Truck29554,215,1,2
755,Truck29555,215,1,2
756,Truck29556,215,1,2
757,Truck29557,215,1,2
758,Truck29558,215,1,2
759,Truck29559,215,1,2
760,Truck29560,215,1,2
761,Truck29561,215,1,2
762,Truck29562,215,1,2
763,Truck29563,215,1,2
764,Truck29564,215,1,2
765,Truck29565,215,1,2
766,Truck29566,215,1,2
767,Truck29567,215,1,2
768,Truck29568,215,1,2
769,Truck29569,215,1,2
770,Truck29570,215,1,2
771,Truck29571,215,1,2
772,Truck29572,215,1,2
773,Truck29573,215,1,2
774,Truck29574,215,1,2
775,Truck29575,215,1,2
776,Truck29576,215,1,2
777,Truck29577,215,1,2
778,Truck29578,215,1,2
779,Truck29579,215,1,2
780,Truck29580,215,1,2
781,Truck29581,215,1,2
782,Truck29582,215,1,2
783,Truck29583,215,1,2
784,Truck29584,215,1,2
785,Truck29585,215,1,2
786,Truck29586,215,1,2
787,Truck29587,215,1,2
