index,id,drive_time,replication,scenario
0,Truck72000,420,1,5
1,Truck72002,480,1,5
2,Truck72006,469,1,5
3,Truck72004,481,1,5
4,Truck72001,498,1,5
5,Truck72003,491,1,5
6,Truck72011,464,1,5
7,Truck72007,487,1,5
8,Truck72015,453,1,5
9,Truck72016,449,1,5
10,Truck72005,506,1,5
11,Truck72023,425,1,5
12,Truck72018,458,1,5
13,Truck72008,510,1,5
14,Truck72021,448,1,5
15,Truck72010,514,1,5
16,Truck72014,499,1,5
17,Truck72019,475,1,5
18,Truck72027,438,1,5
19,Truck72026,446,1,5
20,Truck72030,426,1,5
21,Truck72009,535,1,5
22,Truck72012,521,1,5
23,Truck72017,507,1,5
24,Truck72013,528,1,5
25,Truck72029,456,1,5
26,Truck72034,432,1,5
27,Truck72032,443,1,5
28,Truck72020,521,1,5
29,Truck72022,511,1,5
30,Truck72024,507,1,5
31,Truck72033,467,1,5
32,Truck72025,515,1,5
33,Truck72036,468,1,5
34,Truck72028,515,1,5
35,Truck72031,500,1,5
36,Truck72042,446,1,5
37,Truck72046,432,1,5
38,Truck72037,486,1,5
39,Truck72035,499,1,5
40,Truck72051,421,1,5
41,Truck72043,463,1,5
42,Truck72039,489,1,5
43,Truck72038,499,1,5
44,Truck72049,447,1,5
45,Truck72044,475,1,5
46,Truck72045,470,1,5
47,Truck72041,495,1,5
48,Truck72054,431,1,5
49,Truck72047,471,1,5
50,Truck72040,527,1,5
51,Truck72067,394,1,5
52,Truck72061,428,1,5
53,Truck72048,495,1,5
54,Truck72060,436,1,5
55,Truck72058,453,1,5
56,Truck72055,477,1,5
57,Truck72052,494,1,5
58,Truck72050,506,1,5
59,Truck72059,464,1,5
60,Truck72056,482,1,5
61,Truck72053,504,1,5
62,Truck72064,453,1,5
63,Truck72074,406,1,5
64,Truck72057,498,1,5
65,Truck72082,381,1,5
66,Truck72062,489,1,5
67,Truck72063,484,1,5
68,Truck72076,424,1,5
69,Truck72066,479,1,5
70,Truck72070,467,1,5
71,Truck72065,501,1,5
72,Truck72071,471,1,5
73,Truck72073,462,1,5
74,Truck72069,483,1,5
75,Truck72068,501,1,5
76,Truck72079,452,1,5
77,Truck72080,452,1,5
78,Truck72075,485,1,5
79,Truck72072,525,1,5
80,Truck72078,499,1,5
81,Truck72093,426,1,5
82,Truck72085,468,1,5
83,Truck72081,490,1,5
84,Truck72091,442,1,5
85,Truck72077,520,1,5
86,Truck72084,486,1,5
87,Truck72086,481,1,5
88,Truck72089,468,1,5
89,Truck72095,450,1,5
90,Truck72094,460,1,5
91,Truck72090,481,1,5
92,Truck72087,497,1,5
93,Truck72083,520,1,5
94,Truck72088,512,1,5
95,Truck72097,473,1,5
96,Truck72098,471,1,5
97,Truck72101,466,1,5
98,Truck72099,480,1,5
99,Truck72102,467,1,5
100,Truck72100,480,1,5
101,Truck72105,461,1,5
102,Truck72104,467,1,5
103,Truck72117,402,1,5
104,Truck72092,529,1,5
105,Truck72103,479,1,5
106,Truck72096,515,1,5
107,Truck72108,456,1,5
108,Truck72106,469,1,5
109,Truck72110,450,1,5
110,Truck72113,441,1,5
111,Truck72109,467,1,5
112,Truck72107,485,1,5
113,Truck72119,431,1,5
114,Truck72121,438,1,5
115,Truck72115,471,1,5
116,Truck72114,484,1,5
117,Truck72111,502,1,5
118,Truck72120,459,1,5
119,Truck72127,425,1,5
120,Truck72118,475,1,5
121,Truck72122,460,1,5
122,Truck72112,518,1,5
123,Truck72133,418,1,5
124,Truck72116,505,1,5
125,Truck72128,454,1,5
126,Truck72125,470,1,5
127,Truck72129,460,1,5
128,Truck72124,492,1,5
129,Truck72137,440,1,5
130,Truck72123,514,1,5
131,Truck72130,483,1,5
132,Truck72142,425,1,5
133,Truck72140,442,1,5
134,Truck72136,467,1,5
135,Truck72141,442,1,5
136,Truck72143,433,1,5
137,Truck72138,460,1,5
138,Truck72126,521,1,5
139,Truck72132,505,1,5
140,Truck72135,492,1,5
141,Truck72131,514,1,5
142,Truck72134,501,1,5
143,Truck72146,448,1,5
144,Truck72139,487,1,5
145,Truck72144,474,1,5
