index,id,caused_delay_time,replication,scenario,number_of_vehicles
0,144,52592.7021821948,2,4,1412
1,198,53845.66346953911,3,4,1419
2,155,21122.254395376116,6,4,1414
3,117,53546.04195658039,8,4,1409
